,Unnamed: 0,Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
211,211,Volkswagen,1197.0,Petrol,Expired,70457,Mumbai,Polo GT TSI,First Owner,575000.0,2014,5,Automatic
212,212,Land Rover,2179.0,Diesel,Expired,120000,Mumbai,Freelander 2 HSE SD4,Fourth Owner,1000000.0,2012,5,Automatic
213,213,Toyota,2393.0,Diesel,Comprehensive,79000,Thane,Innova Crysta  VX MT,First Owner,1825000.0,2019,7,Manual
214,214,Mercedes Benz,2143.0,Diesel,Comprehensive,110000,Mumbai,ML 250 CDI,Third Owner,1345000.0,2013,5,Automatic
215,215,Maruti,1197.0,Petrol,Comprehensive,65151,Navi Mumbai,Swift Dzire LXI,Second Owner,333000.0,2015,5,Manual
216,216,Hyundai,1197.0,Petrol,Expired,68000,Thane,i20 Active,Second Owner,475000.0,2017,5,Manual
217,217,Honda,1199.0,Petrol,Comprehensive,42000,Mumbai,Jazz  V i VTEC,First Owner,415000.00000000006,2015,5,Manual
218,218,Renault,999.0,Petrol,Comprehensive,10000,Mumbai,Triber RXZ EASY-R AMT,First Owner,699000.0,2023,7,Automatic
219,219,Maruti,998.0,Petrol,Expired,25311,Mumbai,Celerio VXI,First Owner,338000.0,2016,5,Manual
220,220,Honda,1497.0,Petrol,Expired,56987,Mumbai,City i VTEC CVT VX,First Owner,555000.0,2014,5,Automatic
221,221,Mercedes Benz,2987.0,Diesel,Comprehensive,77869,Mumbai,350 CDI Blue Efficiency,Second Owner,2649000.0,2014,7,Automatic
222,222,Honda,1497.0,Petrol,Comprehensive,36517,Mumbai,City S,First Owner,345000.0,2013,5,Manual
223,223,Porsche,2995.0,Petrol,Expired,15000,Mumbai,Cayenne Base,First Owner,15000000.0,2023,5,Automatic
224,224,Mercedes Benz,2143.0,Diesel,Comprehensive,43000,Mumbai,Progressive,First Owner,3699000.0,2018,5,Automatic
225,225,Maruti,1197.0,Petrol,Comprehensive,57652,Mumbai,Baleno Zeta,First Owner,583000.0,2020,5,Manual
226,226,Mercedes Benz,2987.0,Diesel,Comprehensive,35800,Mumbai,E 350 d,First Owner,3650000.0,2019,5,Automatic
227,227,Hyundai,1497.0,Petrol,Expired,1700,Mumbai,Creta SX (O) Knight iVT,First Owner,2045000.0,2024,5,Automatic
228,228,Maruti,1197.0,Petrol,Comprehensive,49140,Mumbai,Swift VXI,First Owner,575000.0,2018,5,Manual
229,229,Hyundai,1086.0,CNG,Expired,73890,Mumbai,Santro Sportz,First Owner,400000.0,2019,5,Manual
230,230,Hyundai,1591.0,Petrol,Comprehensive,34000,Mumbai,Creta  VTVT SX Plus,First Owner,1145000.0,2019,5,Manual
231,231,Maruti,998.0,CNG,Third Party,75283,Thane,Wagon R  LXI,First Owner,585000.0,2020,5,Manual
232,232,Mercedes Benz,1991.0,Petrol,Comprehensive,56000,Mumbai,E 200 CGI,Second Owner,1475000.0,2014,5,Automatic
233,233,Skoda,999.0,Petrol,Third Party,28200,Mumbai,Rapid  TSI Ambition AT,Second Owner,770000.0,2021,5,Automatic
234,234,Maruti,1197.0,Petrol,Third Party,43671,Mumbai,Baleno  CVT Zeta,First Owner,542000.0,2018,5,Automatic
235,235,Kia,2199.0,Diesel,Expired,42000,Mumbai,Carnival Limousine,Second Owner,2900000.0,2020,7,Automatic
236,236,Tata,1199.0,Petrol,Expired,77961,Mumbai,Tiago  Revotron XT,First Owner,362000.0,2018,5,Manual
237,237,Hyundai,1353.0,Petrol,Comprehensive,41452,Mumbai,Creta SX Opt Turbo,First Owner,1595000.0,2022,5,Automatic
238,238,Mahindra,2179.0,Diesel,Comprehensive,42071,Mumbai,XUV500 W6 2WD,Second Owner,550000.0,2014,7,Manual
239,239,Maruti,1373.0,Petrol,Comprehensive,55000,Mumbai,Ciaz  AT Alpha,First Owner,725000.0,2018,5,Automatic
240,240,Mahindra,1497.0,Diesel,Zero Dep,58797,Mumbai,Marazzo M6 Plus,Second Owner,850000.0,2021,7,Manual
241,241,Hyundai,1497.0,Petrol,Expired,8300,Mumbai,Creta SX Opt IVT,First Owner,1895000.0,2023,5,Automatic
242,242,MG,1956.0,Electric,Comprehensive,27153,Mumbai,ZS  Exclusive,First Owner,1800000.0,2022,5,Automatic
243,243,Jeep,1956.0,Diesel,Comprehensive,52373,Mumbai,Compass  Limited,First Owner,1150000.0,2018,5,Manual
244,244,Honda,1498.0,Diesel,Comprehensive,88000,Mumbai,Amaze V CVT,First Owner,745000.0,2018,5,Automatic
245,245,Honda,1497.0,Petrol,Third Party,63088,Mumbai,City i-VTEC CVT ZX,First Owner,666000.0,2017,5,Automatic
246,246,Maruti,998.0,Petrol,Comprehensive,27270,Thane,Wagon R VXI,First Owner,575000.0,2023,5,Manual
247,247,Honda,1198.0,Petrol,Third Party,54000,Mumbai,Brio VX AT,Second Owner,311000.0,2016,5,Automatic
248,248,Hyundai,1582.0,Diesel,Expired,92000,Mumbai,Creta  CRDi AT SX Plus,First Owner,1149000.0,2018,5,Automatic
249,249,Maruti,1197.0,Petrol,Comprehensive,43351,Mumbai,Swift Dzire VXI,First Owner,396000.0,2015,5,Manual
250,250,Honda,1497.0,Petrol,Comprehensive,48000,Mumbai,City i-VTEC CVT VX,First Owner,811000.0,2019,5,Automatic
251,251,MG,1497.0,Electric,Comprehensive,21000,Mumbai,ZS  Exclusive,First Owner,1800000.0,2022,5,Automatic
252,252,Honda,1497.0,Petrol,Comprehensive,67298,Mumbai,City i VTEC CVT SV,First Owner,497000.0,2016,5,Automatic
253,253,Jaguar,1999.0,Diesel,Comprehensive,58100,Mumbai,F-Pace Prestige  AWD,Second Owner,3550000.0,2018,5,Automatic
254,254,Mahindra,1997.0,Petrol,Zero Dep,10442,Navi Mumbai,Thar LX 4WD Hard Top AT,First Owner,1244000.0,2021,4,Automatic
255,255,Mahindra,2179.0,Diesel,Third Party,90000,Mumbai,XUV500 AT W10 AWD,First Owner,850000.0,2016,7,Automatic
256,256,Skoda,1798.0,Petrol,Expired,66000,Mumbai,Octavia  TSI AT L K,First Owner,1700000.0,2019,5,Automatic
257,257,Hyundai,998.0,Petrol,Expired,23502,Mumbai,Venue SX Opt Turbo DCT DT,First Owner,1075000.0,2022,5,Automatic
258,258,Mini Cooper,1998.0,Petrol,Comprehensive,60000,Mumbai,Countryman Cooper S,First Owner,2499000.0,2018,5,Automatic
259,259,Renault,999.0,Petrol,Comprehensive,12619,Navi Mumbai,KWID  RXT AMT 2020-2020,Second Owner,352000.0,2020,5,Automatic
260,260,Hyundai,1591.0,Petrol,Expired,77394,Thane,Verna  SX VTVT,Second Owner,440000.00000000006,2013,5,Manual
261,261,MG,1451.0,Petrol,Expired,13900,Mumbai,Hector Sharp CVT,First Owner,1695000.0,2022,5,Automatic
262,262,Hyundai,1197.0,Petrol,Comprehensive,41000,Mumbai,i20 Active  SX,First Owner,490000.00000000006,2015,5,Manual
263,263,Skoda,1968.0,Diesel,Comprehensive,46000,Mumbai,Superb Elegance  TDI CR AT,First Owner,975000.0,2015,5,Automatic
264,264,Maruti,1197.0,Petrol,Expired,30000,Navi Mumbai,Baleno Delta,First Owner,525000.0,2020,5,Manual
265,265,Hyundai,1197.0,Petrol,Third Party,12993,Mumbai,i20 Sportz,First Owner,471000.0,2018,5,Manual
266,266,Jeep,1368.0,Petrol,Comprehensive,37318,Mumbai,Compass  Limited Plus,First Owner,1300000.0,2019,5,Automatic
267,267,Volkswagen,1968.0,Diesel,Comprehensive,66000,Mumbai,Tiguan  TDI Highline,Third Owner,1425000.0,2017,5,Automatic
268,268,Maruti,1248.0,Diesel,Expired,85000,Thane,Ertiga VDI,First Owner,665000.0,2015,7,Manual
269,269,Tata,1497.0,Diesel,Third Party,29463,Thane,Nexon XZA Plus AMT,First Owner,1121000.0,2023,5,Automatic
270,270,Hyundai,1591.0,Petrol,Expired,56000,Thane,Creta  E Plus,Second Owner,825000.0,2018,5,Manual
271,271,Honda,1498.0,Petrol,Comprehensive,32000,Mumbai,City ZX CVT,First Owner,970000.0,2020,5,Automatic
272,272,Mahindra,2179.0,Diesel,Comprehensive,96000,Mumbai,XUV500 W4,First Owner,725000.0,2016,7,Manual
273,273,MG,998.0,Electric,Expired,41030,Mumbai,ZS  Exclusive Pro,First Owner,2100000.0,2023,5,Automatic
274,274,Hyundai,998.0,Petrol,Zero Dep,11402,Mumbai,Venue SX Turbo,First Owner,900000.0,2021,5,Manual
275,275,Honda,1497.0,Petrol,Comprehensive,37000,Mumbai,City ZX CVT,First Owner,975000.0,2019,5,Automatic
276,276,Renault,999.0,Petrol,Expired,44284,Mumbai,KWID  RXT Optional AT 2016-2019,First Owner,328000.0,2020,5,Automatic
277,277,Land Rover,1999.0,Diesel,Expired,105000,Mumbai,Discovery Sport TD4 Pure,First Owner,2750000.0,2017,5,Automatic
278,278,Maruti,1462.0,Petrol,Comprehensive,59209,Mumbai,Ciaz Alpha,First Owner,744000.0,2019,5,Manual
279,279,Honda,1199.0,Petrol,Expired,40000,Mumbai,WR-V i-VTEC VX,Second Owner,560000.0,2017,5,Manual
280,280,Hyundai,1197.0,CNG,Zero Dep,27125,Mumbai,Grand i10  Kappa Magna,First Owner,455000.0,2019,5,Manual
281,281,Hyundai,1197.0,Petrol,Comprehensive,38987,Mumbai,Grand i10 AT Asta,First Owner,479000.0,2015,5,Automatic
282,282,Maruti,1248.0,Diesel,Expired,98000,Thane,Ciaz ZDi,First Owner,599000.0,2015,5,Manual
283,283,Audi,2967.0,Diesel,Expired,44000,Mumbai,Q7 45 TDI Quattro Technology,First Owner,6995000.0,2020,7,Automatic
284,284,Maruti,1197.0,Petrol,Comprehensive,31000,Mumbai,Swift Dzire VXI,First Owner,345000.0,2013,5,Manual
285,285,Maruti,1462.0,Petrol,Expired,38000,Mumbai,XL6 Zeta AT,First Owner,1025000.0,2020,6,Automatic
286,286,Mahindra,2179.0,Diesel,Expired,72000,Mumbai,XUV500 AT W10 FWD,Second Owner,999000.0,2016,7,Automatic
287,287,Maruti,998.0,Petrol,Comprehensive,38170,Mumbai,Celerio ZXI AMT,Second Owner,395000.0,2017,5,Automatic
288,288,Maruti,998.0,Petrol,Comprehensive,20624,Thane,Celerio ZXI Optional AMT,First Owner,515000.00000000006,2020,5,Automatic
290,290,Tata,1493.0,Electric,Expired,50383,Thane,Nexon  XZ Plus,First Owner,995000.0,2022,5,Automatic
291,291,Hyundai,1493.0,Diesel,Comprehensive,7000,Mumbai,Alcazar Signature (O) Dual Tone  AT,First Owner,2250000.0,2024,6,Automatic
292,292,Honda,1497.0,Petrol,Expired,69066,Mumbai,City i VTEC SV,First Owner,364000.0,2014,5,Manual
293,293,Mahindra,2179.0,Diesel,Expired,42000,Mumbai,XUV500 W8 FWD,First Owner,695000.0,2015,7,Manual
294,294,Mercedes Benz,2143.0,Diesel,Comprehensive,47000,Mumbai,Class 200 CDI,First Owner,1595000.0,2014,5,Automatic
295,295,Tata,1956.0,Diesel,Comprehensive,26000,Mumbai,Harrier XZA Dual Tone AT,First Owner,2150000.0,2022,5,Automatic
296,296,Hyundai,1197.0,Petrol,Third Party,58000,Mumbai,Grand i10 Asta Option AT,First Owner,461000.00000000006,2016,5,Automatic
297,297,Maruti,1197.0,Petrol,Comprehensive,46000,Mumbai,Swift Dzire VXI,First Owner,675000.0,2020,5,Manual
298,298,Hyundai,1197.0,Petrol,Expired,42767,Mumbai,i20 Magna,First Owner,350000.0,2014,5,Manual
299,299,Honda,1199.0,Petrol,Zero Dep,25169,Navi Mumbai,Amaze VX,First Owner,648000.0,2021,5,Manual
300,300,Hyundai,1591.0,Petrol,Comprehensive,43000,Mumbai,Creta  SX Automatic,First Owner,1099000.0,2019,5,Automatic
301,301,Honda,1497.0,Petrol,Comprehensive,47843,Mumbai,City V MT,Second Owner,335000.0,2012,5,Manual
302,302,MG,1996.0,Diesel,Expired,29170,Mumbai,Gloster Savvy 6-Str,First Owner,3200000.0,2021,6,Automatic
303,303,Maruti,1248.0,Diesel,Third Party,87000,Thane,Vitara Brezza ZDi Plus AMT,Second Owner,875000.0,2018,5,Automatic
304,304,Mahindra,1197.0,Petrol,Expired,13987,Navi Mumbai,XUV300 W8 Option AMT,First Owner,983000.0,2022,5,Automatic
305,305,Maruti,1197.0,Petrol,Third Party,56000,Mumbai,Swift ZXI,Second Owner,385000.0,2014,5,Manual
306,306,Hyundai,1582.0,Diesel,Expired,49958,Thane,Creta  CRDi SX,First Owner,945000.0,2017,5,Manual
307,307,BMW,1995.0,Diesel,Comprehensive,40000,Mumbai,6 Series GT  Luxury Line 2019-2021,First Owner,4275000.0,2019,4,Automatic
308,308,Maruti,1462.0,Petrol,Expired,14500,Mumbai,Ciaz Alpha AT,First Owner,1145000.0,2023,5,Automatic
309,309,Maruti,1197.0,Petrol,Comprehensive,58014,Mumbai,Swift Dzire VXI,Second Owner,399000.0,2013,5,Manual
310,310,Honda,1497.0,Petrol,Comprehensive,48000,Mumbai,City V MT,First Owner,364000.0,2013,5,Manual
311,311,Maruti,1197.0,Petrol,Third Party,99005,Mumbai,Swift Dzire ZXI,Second Owner,350000.0,2014,5,Manual
312,312,Maruti,1197.0,Petrol,Expired,75000,Mumbai,Swift Dzire VXI,First Owner,445000.0,2014,5,Manual
313,313,Toyota,1496.0,Petrol,Expired,78156,Mumbai,Yaris G CVT,First Owner,660000.0,2018,5,Automatic
314,314,Volkswagen,1498.0,Diesel,Comprehensive,36432,Mumbai,Ameo  TDI Highline AT,Second Owner,520000.0,2016,5,Automatic
315,315,Maruti,1197.0,Petrol,Comprehensive,51000,Mumbai,Swift Dzire VXI,First Owner,470000.0,2017,5,Manual
316,316,Land Rover,2993.0,Diesel,Comprehensive,59000,Mumbai,Range Rover   SWB Vogue,First Owner,12800000.0,2018,5,Automatic
317,317,Skoda,1984.0,Petrol,Expired,39000,Mumbai,Kodiaq Sportline,First Owner,3495000.0000000005,2022,7,Automatic
318,318,Mercedes Benz,1950.0,Diesel,Comprehensive,36000,Mumbai,Exclusive E,First Owner,4050000.0,2019,5,Automatic
319,319,Maruti,998.0,CNG,Expired,42000,Thane,Wagon R  LXI,First Owner,590000.0,2021,5,Manual
320,320,Maruti,1462.0,Petrol,Expired,23035,Mumbai,Ertiga VXI,First Owner,950000.0,2021,7,Manual
321,321,Hyundai,1197.0,Petrol,Comprehensive,51195,Thane,Grand i10  Kappa Sportz Option AT,Second Owner,469000.00000000006,2018,5,Automatic
322,322,Maruti,998.0,CNG,Expired,12700,Mumbai,Wagon R LXI,First Owner,540000.0,2019,5,Manual
323,323,BMW,2993.0,Diesel,Expired,52000,Mumbai,6 Series GT  Luxury Line,First Owner,4350000.0,2018,4,Automatic
324,324,Maruti,1462.0,Petrol,Expired,22500,Mumbai,Ciaz Zeta AT,First Owner,1080000.0,2022,5,Automatic
325,325,Mercedes Benz,1950.0,Diesel,Comprehensive,21000,Mumbai,Exclusive E,First Owner,4275000.0,2020,5,Automatic
326,326,Honda,1199.0,Petrol,Comprehensive,50000,Thane,Jazz  SV i VTEC,Second Owner,390000.0,2015,5,Manual
327,327,Mahindra,2179.0,Diesel,Comprehensive,54147,Thane,XUV500 AT W6 2WD,First Owner,811000.0,2017,7,Automatic
328,328,Mahindra,2498.0,Diesel,Expired,53517,Mumbai,Xylo E8 ABS BS4,First Owner,411000.00000000006,2012,7,Manual
329,329,Volkswagen,1498.0,Diesel,Third Party,75000,Thane,Ameo  TDI Highline Plus,Second Owner,640000.0,2019,5,Manual
330,330,Honda,1498.0,Diesel,Third Party,80000,Thane,WR-V i-DTEC VX,First Owner,715000.0,2018,5,Manual
331,331,Hyundai,1591.0,Petrol,Expired,99000,Mumbai,Creta  SX Automatic,First Owner,995000.0,2018,5,Automatic
332,332,Volkswagen,999.0,Petrol,Comprehensive,23845,Mumbai,Taigun  TSI Topline AT,First Owner,1298000.0,2023,5,Automatic
333,333,Renault,999.0,Petrol,Expired,3900,Mumbai,KWID  AMT RXT,First Owner,395000.0,2019,5,Automatic
334,334,Kia,2199.0,Diesel,Expired,49000,Mumbai,Carnival Limousine,First Owner,3150000.0,2021,7,Automatic
335,335,Honda,1199.0,Petrol,Expired,28000,Mumbai,WR-V i-VTEC VX,First Owner,715000.0,2017,5,Manual
336,336,MG,1451.0,Petrol,Expired,33000,Mumbai,Hector Sharp AT,First Owner,1275000.0,2019,5,Automatic
337,337,Maruti,1197.0,Petrol,Zero Dep,50457,Mumbai,Baleno  CVT Zeta,First Owner,505000.0,2018,5,Automatic
338,338,Hyundai,1591.0,Petrol,Comprehensive,37926,Thane,Creta  VTVT AT SX Plus,First Owner,949000.0,2017,5,Automatic
339,339,Toyota,2755.0,Diesel,Comprehensive,45000,Mumbai,Innova Crysta  ZX AT,First Owner,1850000.0,2016,7,Automatic
340,340,Renault,999.0,Petrol,Comprehensive,14777,Mumbai,Triber RXZ EASY-R AMT,Second Owner,570000.0,2021,7,Automatic
341,341,Hyundai,1197.0,Petrol,Expired,22660,Mumbai,Grand i10  Kappa Magna,First Owner,475000.0,2019,5,Manual
342,342,Maruti,1462.0,Petrol,Zero Dep,33827,Mumbai,Ciaz Alpha AT,First Owner,739000.0,2021,5,Automatic
343,343,Skoda,1968.0,Diesel,Expired,84000,Mumbai,Octavia Ambition Plus  TDI AT,Second Owner,699000.0,2016,5,Automatic
344,344,Land Rover,2993.0,Diesel,Expired,55752,Mumbai,Range Rover Sport  D SE,Second Owner,2199000.0,2013,5,Automatic
345,345,Skoda,1498.0,Petrol,Comprehensive,14000,Mumbai,Slavia  Style Edition DSG,First Owner,1650000.0,2024,5,Automatic
346,346,Maruti,998.0,Petrol,Comprehensive,1500,Thane,Wagon R VXI,First Owner,700000.0,2024,5,Manual
347,347,Tata,1199.0,Petrol,Comprehensive,15000,Mumbai,Nexon XZ Plus,First Owner,1145000.0,2022,5,Manual
348,348,Maruti,998.0,CNG,Expired,94469,Mumbai,Wagon R  LXI,First Owner,430000.0,2019,5,Manual
349,349,Hyundai,1591.0,Petrol,Comprehensive,45000,Mumbai,Creta  VTVT SX Plus,First Owner,945000.0,2019,5,Manual
350,350,BMW,1995.0,Diesel,Expired,71300,Mumbai,3 Series GT Luxury Line,Second Owner,2000000.0,2016,5,Automatic
351,351,Volvo,1969.0,Diesel,Expired,48000,Mumbai,XC 90 D5 Inscription,First Owner,4595000.0,2016,7,Automatic
352,352,Toyota,1496.0,Petrol,Comprehensive,35000,Mumbai,Yaris G CVT,First Owner,745000.0,2018,5,Automatic
353,353,Toyota,2494.0,Diesel,Comprehensive,92000,Mumbai,Innova  G () 7 Seater BS IV,First Owner,875000.0,2015,7,Manual
354,354,Hyundai,1197.0,Petrol,Expired,30300,Mumbai,Xcent  Kappa SX Option,Second Owner,425000.0,2015,5,Manual
355,355,Mercedes Benz,2143.0,Diesel,Expired,29000,Mumbai,Class 200 d Sport,First Owner,2100000.0,2019,5,Automatic
356,356,BMW,1995.0,Diesel,Comprehensive,10000,Mumbai,X1 sDrive20d xLine,First Owner,3845000.000000001,2022,5,Automatic
357,357,Honda,1497.0,Petrol,Expired,62188,Mumbai,City i VTEC SV,First Owner,525000.0,2015,5,Manual
358,358,Hyundai,1197.0,Petrol,Comprehensive,38148,Mumbai,Grand i10  Kappa Asta,Second Owner,381000.0,2017,5,Manual
359,359,Toyota,1197.0,Petrol,Zero Dep,15541,Mumbai,Glanza V,First Owner,790000.0,2022,5,Manual
360,360,Honda,1497.0,Petrol,Zero Dep,40000,Mumbai,City i-VTEC CVT V,First Owner,695000.0,2017,5,Automatic
361,361,Renault,999.0,Petrol,Comprehensive,14438,Thane,Triber RXZ,First Owner,649000.0,2020,7,Manual
362,362,Hyundai,1197.0,Petrol,Expired,39542,Mumbai,Grand i10 AT Asta,Second Owner,392000.0,2016,5,Automatic
363,363,Honda,1199.0,Petrol,Expired,47000,Mumbai,Jazz VX CVT,First Owner,699000.0,2019,5,Automatic
364,364,Kia,1493.0,Diesel,Expired,50154,Mumbai,Sonet GTX Plus  AT,First Owner,1250000.0,2021,5,Automatic
365,365,Toyota,2494.0,Diesel,Comprehensive,90000,Mumbai,Innova  Z  7 Seater BS IV,First Owner,925000.0,2014,7,Manual
366,366,Volkswagen,1598.0,Petrol,Third Party,78039,Mumbai,Vento  Highline,Second Owner,395000.0,2014,5,Manual
367,367,BMW,2993.0,Diesel,Comprehensive,29500,Mumbai,X7 xDrive30d DPE Signature,First Owner,10400000.0,2023,7,Automatic
368,368,Maruti,1373.0,Petrol,Third Party,82150,Mumbai,Ertiga ZXI,Second Owner,525000.0,2012,7,Manual
369,369,MG,1451.0,Petrol,Zero Dep,48019,Mumbai,Hector Sharp DCT,First Owner,1218000.0,2020,5,Automatic
370,370,Hyundai,998.0,Petrol,Comprehensive,12000,Mumbai,Venue SX Opt iMT,First Owner,1025000.0,2022,5,Manual
371,371,BMW,1995.0,Diesel,Comprehensive,75000,Mumbai,5 Series  Luxury Line,First Owner,3525000.0,2019,5,Automatic
372,372,Tata,1199.0,Petrol,Expired,69105,Mumbai,Tiago XZA Plus,First Owner,450000.0,2019,5,Automatic
373,373,Kia,1493.0,Diesel,Expired,35000,Mumbai,Seltos GTX Plus  AT,First Owner,1750000.0,2021,5,Automatic
374,374,Tata,1997.0,Electric,Comprehensive,16000,Mumbai,Nexon  XZ Plus,First Owner,1025000.0,2022,5,Automatic
375,375,Mahindra,1997.0,Diesel,Comprehensive,84962,Mumbai,XUV500 AT W10  mHawk,First Owner,872000.0000000001,2017,7,Automatic
376,376,Audi,1781.0,Petrol,Expired,43000,Mumbai,A4  TFSI,First Owner,775000.0,2011,5,Automatic
377,377,Honda,1497.0,Petrol,Expired,32419,Navi Mumbai,City i-VTEC CVT V,Second Owner,630000.0,2018,5,Automatic
378,378,Nissan,999.0,Petrol,Comprehensive,22065,Mumbai,Magnite XL,First Owner,526000.0,2021,5,Manual
379,379,Hyundai,1197.0,CNG,Zero Dep,57014,Navi Mumbai,Grand i10 Nios Sportz,First Owner,641000.0,2022,5,Manual
380,380,Ford,1499.0,Petrol,Third Party,63500,Mumbai,Ecosport  Ti VCT AT Titanium,First Owner,491000.0,2014,5,Automatic
381,381,Honda,1497.0,Petrol,Comprehensive,54000,Navi Mumbai,City i VTEC E,First Owner,475000.0,2014,5,Manual
382,382,Volkswagen,1968.0,Diesel,Expired,57000,Mumbai,Tiguan  TDI Highline,Second Owner,2100000.0,2018,5,Automatic
383,383,Renault,999.0,Petrol,Comprehensive,33140,Mumbai,KWID  RXL,Second Owner,304000.0,2021,5,Manual
384,384,Skoda,1598.0,Petrol,Comprehensive,47300,Mumbai,Rapid  MPI AT Elegance,First Owner,495000.0,2016,5,Automatic
385,385,Maruti,1197.0,Petrol,Comprehensive,63000,Mumbai,Wagon R ZXI,First Owner,521000.0,2020,5,Manual
386,386,Mercedes Benz,2987.0,Diesel,Comprehensive,104000,Mumbai,ML 350 CDI,First Owner,1995000.0,2015,5,Automatic
387,387,Mercedes Benz,1991.0,Petrol,Comprehensive,72100,Mumbai,C 200 CGI,First Owner,1999000.0,2016,5,Automatic
388,388,Hyundai,1591.0,Petrol,Comprehensive,46000,Mumbai,Creta  VTVT SX Plus,First Owner,899000.0,2018,5,Manual
389,389,Mahindra,2179.0,Diesel,Comprehensive,87000,Mumbai,XUV500 R W10 FWD,First Owner,821000.0000000001,2016,7,Manual
390,390,Honda,2354.0,Petrol,Comprehensive,78343,Mumbai,CR-V  AT,First Owner,990000.0,2018,5,Automatic
391,391,Honda,1497.0,Petrol,Zero Dep,46500,Mumbai,City i VTEC CVT VX,First Owner,625000.0,2015,5,Automatic
392,392,Volkswagen,999.0,Petrol,Comprehensive,24000,Mumbai,Taigun  TSI Highline AT,Second Owner,1275000.0,2022,5,Automatic
393,393,Mahindra,2179.0,Diesel,Comprehensive,58000,Mumbai,XUV500 R W10 FWD,Second Owner,825000.0,2016,7,Manual
394,394,Kia,1497.0,Petrol,Comprehensive,4800,Mumbai,Seltos HTX IVT,First Owner,1625000.0,2023,5,Automatic
395,395,Toyota,1798.0,Petrol,Comprehensive,39600,Mumbai,Corolla Altis  VL CVT,First Owner,1025000.0,2017,5,Automatic
396,396,Ford,1499.0,Petrol,Comprehensive,54391,Mumbai,Ecosport  Ti VCT MT Titanium,First Owner,501000.0,2021,5,Manual
397,397,Kia,998.0,Petrol,Zero Dep,18368,Mumbai,Sonet HTK Plus Turbo iMT,First Owner,995000.0,2023,5,Automatic
398,398,Kia,1493.0,Diesel,Expired,29384,Mumbai,Sonet GTX Plus,First Owner,1085000.0,2020,5,Manual
399,399,Hyundai,1197.0,Petrol,Expired,50554,Mumbai,Grand i10 AT Asta,First Owner,479000.0,2016,5,Automatic
400,400,Kia,1493.0,Diesel,Comprehensive,45001,Mumbai,Carens Luxury Plus  AT 6 STR,First Owner,1750000.0,2022,6,Automatic
401,401,Hyundai,1999.0,Petrol,Comprehensive,56751,Thane,Elantra  SX AT,First Owner,975000.0,2017,5,Automatic
402,402,Honda,1497.0,Petrol,Comprehensive,69000,Mumbai,City i-VTEC CVT VX,First Owner,850000.0,2018,5,Automatic
403,403,Mahindra,2179.0,Diesel,Expired,65308,Thane,XUV500 W10 2WD,First Owner,949000.0,2017,7,Manual
404,404,Mini Cooper,1998.0,Diesel,Expired,53000,Mumbai,D High,First Owner,1575000.0,2013,5,Automatic
405,405,Maruti,1248.0,Diesel,Comprehensive,65000,Mumbai,Ciaz VDi Plus SHVS,First Owner,625000.0,2016,5,Manual
406,406,Hyundai,1591.0,Petrol,Comprehensive,35000,Mumbai,Creta  SX Automatic,First Owner,1190000.0,2020,5,Automatic
407,407,Maruti,1197.0,Petrol,Expired,29000,Mumbai,Baleno  Sigma,Second Owner,475000.0,2016,5,Manual
408,408,Maruti,998.0,Petrol,Expired,45000,Mumbai,Wagon R AMT VXI Option,First Owner,335000.0,2016,5,Automatic
409,409,Mercedes Benz,2143.0,Diesel,Expired,50000,Mumbai,220 CDI,Second Owner,800000.0,2012,5,Automatic
410,410,Skoda,1498.0,Petrol,Expired,16000,Mumbai,Kushaq  TSI Style DSG,First Owner,1645000.0,2022,5,Automatic
411,411,Mercedes Benz,2987.0,Diesel,Expired,87000,Mumbai,ML 350 CDI,First Owner,2300000.0,2015,5,Automatic
412,412,Land Rover,2179.0,Diesel,Comprehensive,55000,Mumbai,Freelander 2 TD4 SE,Second Owner,1275000.0,2012,5,Automatic
413,413,Hyundai,1591.0,Petrol,Expired,67500,Mumbai,Creta  SX,Second Owner,849000.0,2019,5,Manual
414,414,Maruti,1197.0,Petrol,Comprehensive,76435,Mumbai,Baleno  CVT Zeta,First Owner,495000.0,2017,5,Automatic
415,415,Maruti,998.0,Petrol,Comprehensive,44000,Mumbai,Celerio ZXI AMT,First Owner,491000.0,2018,5,Automatic
